uuid,item_id,timestamp,price,url,color,title,is_new
H083618CKAC1715933167,H083618CKAC,1715933167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715933167,H083894CAAG,1715933167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1715933167,H078595CKAA,1715933167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1715933167,H085078CKAA,1715933167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1715933167,H082924CAAD,1715933167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1715933167,H083618CKAB,1715933167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H073611CK8U1715933167,H073611CK8U,1715933167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H084235CK631715933167,H084235CK63,1715933167,14705,/au/en/product/picotin-lock-micro-bag-H084235CK63/,Green,Picotin Lock micro bag,1
H083618CKAC1715933767,H083618CKAC,1715933767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1715933767,H082924CAAD,1715933767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073611CK8U1715933767,H073611CK8U,1715933767,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H083618CKAB1715933767,H083618CKAB,1715933767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H084235CK631715933767,H084235CK63,1715933767,14705,/au/en/product/picotin-lock-micro-bag-H084235CK63/,Green,Picotin Lock micro bag,0
H078595CKAA1715933767,H078595CKAA,1715933767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083894CAAG1715933767,H083894CAAG,1715933767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H085078CKAA1715933767,H085078CKAA,1715933767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1715934367,H083618CKAB,1715934367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715934367,H083894CAAG,1715934367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H084235CK631715934367,H084235CK63,1715934367,14705,/au/en/product/picotin-lock-micro-bag-H084235CK63/,Green,Picotin Lock micro bag,1
H078595CKAA1715934367,H078595CKAA,1715934367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAC1715934367,H083618CKAC,1715934367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1715934367,H082924CAAD,1715934367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H073611CK8U1715934367,H073611CK8U,1715934367,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H085078CKAA1715934367,H085078CKAA,1715934367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1715934967,H083618CKAC,1715934967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1715934967,H082924CAAD,1715934967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073611CK8U1715934967,H073611CK8U,1715934967,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H085078CKAA1715934967,H085078CKAA,1715934967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1715934967,H083618CKAB,1715934967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1715934967,H083894CAAG,1715934967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H084235CK631715934967,H084235CK63,1715934967,14705,/au/en/product/picotin-lock-micro-bag-H084235CK63/,Green,Picotin Lock micro bag,0
H078595CKAA1715934967,H078595CKAA,1715934967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H078595CKAA1715935567,H078595CKAA,1715935567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1715935567,H082924CAAD,1715935567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1715935567,H083618CKAC,1715935567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715935567,H083894CAAG,1715935567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H056289CC0W1715935567,H056289CC0W,1715935567,5270,/au/en/product/picotin-lock-18-bag-H056289CC0W/,Grey,Picotin Lock 18 bag,1
H073611CK8U1715935567,H073611CK8U,1715935567,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H085078CKAA1715935567,H085078CKAA,1715935567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1715935567,H083618CKAB,1715935567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083189CKAR1715935567,H083189CKAR,1715935567,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAR/,Green,Picotin Lock 18 pocket bag,1
H078595CKAA1715936167,H078595CKAA,1715936167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083189CKAR1715936167,H083189CKAR,1715936167,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAR/,Green,Picotin Lock 18 pocket bag,0
H083618CKAB1715936167,H083618CKAB,1715936167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1715936167,H083894CAAG,1715936167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1715936167,H083618CKAC,1715936167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1715936167,H085078CKAA,1715936167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1715936167,H082924CAAD,1715936167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073611CK8U1715936167,H073611CK8U,1715936167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H083618CKAC1715936767,H083618CKAC,1715936767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1715936767,H082924CAAD,1715936767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H073611CK8U1715936767,H073611CK8U,1715936767,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H083618CKAB1715936767,H083618CKAB,1715936767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715936767,H083894CAAG,1715936767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1715936767,H078595CKAA,1715936767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1715936767,H085078CKAA,1715936767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083189CKAR1715936767,H083189CKAR,1715936767,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAR/,Green,Picotin Lock 18 pocket bag,1
H083618CKAB1715937367,H083618CKAB,1715937367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H082924CAAD1715937367,H082924CAAD,1715937367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083894CAAG1715937367,H083894CAAG,1715937367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1715937367,H078595CKAA,1715937367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAC1715937367,H083618CKAC,1715937367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1715937367,H085078CKAA,1715937367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083189CKAR1715937367,H083189CKAR,1715937367,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAR/,Green,Picotin Lock 18 pocket bag,0
H073611CK8U1715937367,H073611CK8U,1715937367,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H078595CKAA1715937967,H078595CKAA,1715937967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1715937967,H082924CAAD,1715937967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1715937967,H083618CKAC,1715937967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1715937967,H085078CKAA,1715937967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083894CAAG1715937967,H083894CAAG,1715937967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H073611CK8U1715937967,H073611CK8U,1715937967,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H083618CKAB1715937967,H083618CKAB,1715937967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H073611CK8U1715938567,H073611CK8U,1715938567,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H085078CKAA1715938567,H085078CKAA,1715938567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1715938567,H083618CKAB,1715938567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1715938567,H083894CAAG,1715938567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H082924CAAD1715938567,H082924CAAD,1715938567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAC1715938567,H083618CKAC,1715938567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H078595CKAA1715938567,H078595CKAA,1715938567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H073611CK8U1715939167,H073611CK8U,1715939167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H085078CKAA1715939167,H085078CKAA,1715939167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1715939167,H083618CKAB,1715939167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H078595CKAA1715939167,H078595CKAA,1715939167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1715939167,H082924CAAD,1715939167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1715939167,H083618CKAC,1715939167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715939167,H083894CAAG,1715939167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAC1715939767,H083618CKAC,1715939767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1715939767,H083618CKAB,1715939767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H082924CAAD1715939767,H082924CAAD,1715939767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083894CAAG1715939767,H083894CAAG,1715939767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1715939767,H078595CKAA,1715939767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H073611CK8U1715939767,H073611CK8U,1715939767,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H085078CKAA1715939767,H085078CKAA,1715939767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H073611CK8U1715940368,H073611CK8U,1715940368,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H078595CKAA1715940368,H078595CKAA,1715940368,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAB1715940368,H083618CKAB,1715940368,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715940368,H083894CAAG,1715940368,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H082924CAAD1715940368,H082924CAAD,1715940368,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1715940368,H083618CKAC,1715940368,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1715940368,H085078CKAA,1715940368,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H085078CKAA1715940967,H085078CKAA,1715940967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H073611CK8U1715940967,H073611CK8U,1715940967,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H083894CAAG1715940967,H083894CAAG,1715940967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1715940967,H083618CKAC,1715940967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1715940967,H083618CKAB,1715940967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1715940967,H078595CKAA,1715940967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1715940967,H082924CAAD,1715940967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAC1715941567,H083618CKAC,1715941567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715941567,H083894CAAG,1715941567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H073611CK8U1715941567,H073611CK8U,1715941567,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H078595CKAA1715941567,H078595CKAA,1715941567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAB1715941567,H083618CKAB,1715941567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1715941567,H085078CKAA,1715941567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1715941567,H082924CAAD,1715941567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083894CAAG1715942167,H083894CAAG,1715942167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H082924CAAD1715942167,H082924CAAD,1715942167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1715942167,H083618CKAB,1715942167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1715942167,H085078CKAA,1715942167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H078595CKAA1715942167,H078595CKAA,1715942167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAC1715942167,H083618CKAC,1715942167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1715942767,H082924CAAD,1715942767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1715942767,H083618CKAB,1715942767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715942767,H083894CAAG,1715942767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAC1715942767,H083618CKAC,1715942767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1715942767,H085078CKAA,1715942767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H078595CKAA1715942767,H078595CKAA,1715942767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1715944567,H085078CKAA,1715944567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1715944567,H082924CAAD,1715944567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073611CK8U1715944567,H073611CK8U,1715944567,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H078595CKAA1715944567,H078595CKAA,1715944567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAB1715944567,H083618CKAB,1715944567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1715944567,H083894CAAG,1715944567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1715944567,H083618CKAC,1715944567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H078595CKAA1715945167,H078595CKAA,1715945167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1715945167,H085078CKAA,1715945167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1715945167,H083618CKAB,1715945167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083894CAAG1715945167,H083894CAAG,1715945167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H073611CK8U1715945167,H073611CK8U,1715945167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H082924CAAD1715945167,H082924CAAD,1715945167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1715945167,H083618CKAC,1715945167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1715945767,H082924CAAD,1715945767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073611CK8U1715945767,H073611CK8U,1715945767,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H083618CKAC1715945767,H083618CKAC,1715945767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1715945767,H083894CAAG,1715945767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1715945767,H078595CKAA,1715945767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAB1715945767,H083618CKAB,1715945767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1715945767,H085078CKAA,1715945767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H078595CKAA1715946367,H078595CKAA,1715946367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083894CAAG1715946367,H083894CAAG,1715946367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAB1715946367,H083618CKAB,1715946367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H073611CK8U1715946367,H073611CK8U,1715946367,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H082924CAAD1715946367,H082924CAAD,1715946367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1715946367,H083618CKAC,1715946367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1715946367,H085078CKAA,1715946367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1715946967,H083618CKAB,1715946967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1715946967,H083894CAAG,1715946967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H082924CAAD1715946967,H082924CAAD,1715946967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
